artist,song,popularity,uri,url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature,0,clusters
Hans Zimmer,S.T.A.Y.,0,spotify:track:1olO0IZxJUM6COX6i57RGe,https://open.spotify.com/track/1olO0IZxJUM6COX6i57RGe,0.12,0.0306,5.0,-30.798,1.0,0.0468,0.932,0.942,0.073,0.025,191.841,audio_features,1olO0IZxJUM6COX6i57RGe,https://api.spotify.com/v1/tracks/1olO0IZxJUM6COX6i57RGe,https://api.spotify.com/v1/audio-analysis/1olO0IZxJUM6COX6i57RGe,383513.0,4.0,,15
Cage The Elephant,Sabertooth Tiger,0,spotify:track:0HhlU4LrDGmBwXY75em96V,https://open.spotify.com/track/0HhlU4LrDGmBwXY75em96V,0.154,0.982,9.0,-3.133,0.0,0.321,5.47e-05,0.923,0.0943,0.102,82.898,audio_features,0HhlU4LrDGmBwXY75em96V,https://api.spotify.com/v1/tracks/0HhlU4LrDGmBwXY75em96V,https://api.spotify.com/v1/audio-analysis/0HhlU4LrDGmBwXY75em96V,171547.0,4.0,,17
Feist,Sacred Heart,0,spotify:track:1asqnL9zicBYGMBbm46s5T,https://open.spotify.com/track/1asqnL9zicBYGMBbm46s5T,0.78,0.422,7.0,-14.554,1.0,0.0609,0.838,0.0155,0.0874,0.356,101.178,audio_features,1asqnL9zicBYGMBbm46s5T,https://api.spotify.com/v1/tracks/1asqnL9zicBYGMBbm46s5T,https://api.spotify.com/v1/audio-analysis/1asqnL9zicBYGMBbm46s5T,229373.0,4.0,,2
Milky Chance,Sadnecessary,0,spotify:track:3aPW0SCUC0Txfx3DnkffjB,https://open.spotify.com/track/3aPW0SCUC0Txfx3DnkffjB,0.773,0.541,9.0,-10.717,1.0,0.0773,0.805,0.0138,0.256,0.441,107.988,audio_features,3aPW0SCUC0Txfx3DnkffjB,https://api.spotify.com/v1/tracks/3aPW0SCUC0Txfx3DnkffjB,https://api.spotify.com/v1/audio-analysis/3aPW0SCUC0Txfx3DnkffjB,297973.0,4.0,,2
Piano Tribute Players,Sadnecessary,0,spotify:track:6RK27ImQAksCUAq5v8Sgl0,https://open.spotify.com/track/6RK27ImQAksCUAq5v8Sgl0,0.642,0.249,9.0,-16.801,1.0,0.0571,0.994,0.914,0.104,0.207,71.985,audio_features,6RK27ImQAksCUAq5v8Sgl0,https://api.spotify.com/v1/tracks/6RK27ImQAksCUAq5v8Sgl0,https://api.spotify.com/v1/audio-analysis/6RK27ImQAksCUAq5v8Sgl0,210627.0,5.0,,4
Milky Chance,Sadnecessary,46,spotify:track:3T09uysRqZeC0YtM8lgY4J,https://open.spotify.com/track/3T09uysRqZeC0YtM8lgY4J,0.757,0.542,9.0,-10.674,1.0,0.0775,0.796,0.0196,0.265,0.466,107.988,audio_features,3T09uysRqZeC0YtM8lgY4J,https://api.spotify.com/v1/tracks/3T09uysRqZeC0YtM8lgY4J,https://api.spotify.com/v1/audio-analysis/3T09uysRqZeC0YtM8lgY4J,298000.0,4.0,,2
Broken Bells,Sailing To Nowhere,0,spotify:track:2WDNbhYU8rb0aYMuaKoQUz,https://open.spotify.com/track/2WDNbhYU8rb0aYMuaKoQUz,0.585,0.425,10.0,-8.174,0.0,0.0302,0.718,0.0581,0.254,0.143,125.928,audio_features,2WDNbhYU8rb0aYMuaKoQUz,https://api.spotify.com/v1/tracks/2WDNbhYU8rb0aYMuaKoQUz,https://api.spotify.com/v1/audio-analysis/2WDNbhYU8rb0aYMuaKoQUz,226067.0,3.0,,9
Mac DeMarco,Salad Days,0,spotify:track:29s59akhVgJ6sQ5W6vze2x,https://open.spotify.com/track/29s59akhVgJ6sQ5W6vze2x,0.631,0.859,9.0,-5.417,1.0,0.0276,0.519,0.926,0.318,0.874,97.729,audio_features,29s59akhVgJ6sQ5W6vze2x,https://api.spotify.com/v1/tracks/29s59akhVgJ6sQ5W6vze2x,https://api.spotify.com/v1/audio-analysis/29s59akhVgJ6sQ5W6vze2x,149194.0,4.0,,17
Mac DeMarco,Salad Days,0,spotify:track:4keAoywVf4jxRvXU7ON0hV,https://open.spotify.com/track/4keAoywVf4jxRvXU7ON0hV,0.43,0.771,5.0,-7.176,1.0,0.0375,0.0876,0.0239,0.121,0.772,201.001,audio_features,4keAoywVf4jxRvXU7ON0hV,https://api.spotify.com/v1/tracks/4keAoywVf4jxRvXU7ON0hV,https://api.spotify.com/v1/audio-analysis/4keAoywVf4jxRvXU7ON0hV,145893.0,4.0,,3
Purity Ring,Saltkin,0,spotify:track:6hQrsSxolahZtohhGhcVmr,https://open.spotify.com/track/6hQrsSxolahZtohhGhcVmr,0.675,0.862,8.0,-5.309,0.0,0.0501,0.0765,0.000609,0.364,0.817,124.982,audio_features,6hQrsSxolahZtohhGhcVmr,https://api.spotify.com/v1/tracks/6hQrsSxolahZtohhGhcVmr,https://api.spotify.com/v1/audio-analysis/6hQrsSxolahZtohhGhcVmr,205533.0,4.0,,6
Jorge Drexler,Salvapantallas,51,spotify:track:6oxGdDLyfL4ek2jCsEOlTN,https://open.spotify.com/track/6oxGdDLyfL4ek2jCsEOlTN,0.707,0.326,11.0,-9.174,1.0,0.0293,0.723,0.0541,0.119,0.512,133.009,audio_features,6oxGdDLyfL4ek2jCsEOlTN,https://api.spotify.com/v1/tracks/6oxGdDLyfL4ek2jCsEOlTN,https://api.spotify.com/v1/audio-analysis/6oxGdDLyfL4ek2jCsEOlTN,272133.0,4.0,,2
Macklemore & Ryan Lewis,Same Love (feat. Mary Lambert),0,spotify:track:5oLyUnHXzkgBzcEr73hiaC,https://open.spotify.com/track/5oLyUnHXzkgBzcEr73hiaC,0.56,0.475,8.0,-9.05,1.0,0.173,0.718,2.18e-05,0.0994,0.308,84.899,audio_features,5oLyUnHXzkgBzcEr73hiaC,https://api.spotify.com/v1/tracks/5oLyUnHXzkgBzcEr73hiaC,https://api.spotify.com/v1/audio-analysis/5oLyUnHXzkgBzcEr73hiaC,320035.0,4.0,,10
Miike Snow,Sans Soleil,2,spotify:track:6djfh7nxECDSLMjE61lJqH,https://open.spotify.com/track/6djfh7nxECDSLMjE61lJqH,0.621,0.487,8.0,-6.983,1.0,0.0285,0.362,0.507,0.118,0.903,136.008,audio_features,6djfh7nxECDSLMjE61lJqH,https://api.spotify.com/v1/tracks/6djfh7nxECDSLMjE61lJqH,https://api.spotify.com/v1/audio-analysis/6djfh7nxECDSLMjE61lJqH,266960.0,4.0,,17
Miike Snow,Sans Soleil,19,spotify:track:0EahYDWR4ghzOuWj1Pkk9j,https://open.spotify.com/track/0EahYDWR4ghzOuWj1Pkk9j,0.622,0.484,8.0,-7.056,1.0,0.0283,0.305,0.546,0.118,0.907,135.994,audio_features,0EahYDWR4ghzOuWj1Pkk9j,https://api.spotify.com/v1/tracks/0EahYDWR4ghzOuWj1Pkk9j,https://api.spotify.com/v1/audio-analysis/0EahYDWR4ghzOuWj1Pkk9j,266960.0,4.0,,17
Sufjan Stevens,Santa Claus Is Coming To Town,0,spotify:track:59mehFxcJXQ8yvgLhSnAzz,https://open.spotify.com/track/59mehFxcJXQ8yvgLhSnAzz,0.662,0.402,0.0,-10.118,1.0,0.0274,0.723,0.0,0.257,0.392,94.985,audio_features,59mehFxcJXQ8yvgLhSnAzz,https://api.spotify.com/v1/tracks/59mehFxcJXQ8yvgLhSnAzz,https://api.spotify.com/v1/audio-analysis/59mehFxcJXQ8yvgLhSnAzz,160920.0,4.0,,2
Les Trois Accords,Saskatchewan,47,spotify:track:6j9WfeZntMAy9rl8txpK7g,https://open.spotify.com/track/6j9WfeZntMAy9rl8txpK7g,0.53,0.443,2.0,-8.966,1.0,0.0281,0.0153,0.000806,0.114,0.0886,123.985,audio_features,6j9WfeZntMAy9rl8txpK7g,https://api.spotify.com/v1/tracks/6j9WfeZntMAy9rl8txpK7g,https://api.spotify.com/v1/audio-analysis/6j9WfeZntMAy9rl8txpK7g,264827.0,3.0,,7
WhoMadeWho,Satisfaction,0,spotify:track:7gEexTd76NO6s3DzporV87,https://open.spotify.com/track/7gEexTd76NO6s3DzporV87,0.752,0.808,10.0,-5.537,1.0,0.0382,0.00263,0.304,0.182,0.797,132.995,audio_features,7gEexTd76NO6s3DzporV87,https://api.spotify.com/v1/tracks/7gEexTd76NO6s3DzporV87,https://api.spotify.com/v1/audio-analysis/7gEexTd76NO6s3DzporV87,201600.0,4.0,,1
Anderson East,Satisfy Me - Live from Fame,18,spotify:track:7FNPsfHrEMoIFfE76DUZTv,https://open.spotify.com/track/7FNPsfHrEMoIFfE76DUZTv,0.563,0.794,11.0,-7.98,1.0,0.0291,0.158,0.000679,0.12,0.729,105.603,audio_features,7FNPsfHrEMoIFfE76DUZTv,https://api.spotify.com/v1/tracks/7FNPsfHrEMoIFfE76DUZTv,https://api.spotify.com/v1/audio-analysis/7FNPsfHrEMoIFfE76DUZTv,158414.0,4.0,,1
The Beatles,Savoy Truffle - Remastered 2009,48,spotify:track:5iyCSUM7zzficwaGo8GIoc,https://open.spotify.com/track/5iyCSUM7zzficwaGo8GIoc,0.623,0.544,11.0,-11.043,0.0,0.0536,0.00814,0.309,0.134,0.793,120.761,audio_features,5iyCSUM7zzficwaGo8GIoc,https://api.spotify.com/v1/tracks/5iyCSUM7zzficwaGo8GIoc,https://api.spotify.com/v1/audio-analysis/5iyCSUM7zzficwaGo8GIoc,174467.0,4.0,,1
The xx,Say Something Loving,0,spotify:track:728zbo72kOoYdGR3AhNsyF,https://open.spotify.com/track/728zbo72kOoYdGR3AhNsyF,0.627,0.721,0.0,-7.782,0.0,0.0304,0.296,6.41e-05,0.231,0.383,130.08,audio_features,728zbo72kOoYdGR3AhNsyF,https://api.spotify.com/v1/tracks/728zbo72kOoYdGR3AhNsyF,https://api.spotify.com/v1/audio-analysis/728zbo72kOoYdGR3AhNsyF,238373.0,4.0,,11
Busty and the Bass,Say Who,15,spotify:track:7do3CcCbDPf0EfFRguP4zO,https://open.spotify.com/track/7do3CcCbDPf0EfFRguP4zO,0.721,0.571,0.0,-6.056,1.0,0.282,0.627,0.0108,0.0765,0.404,84.102,audio_features,7do3CcCbDPf0EfFRguP4zO,https://api.spotify.com/v1/tracks/7do3CcCbDPf0EfFRguP4zO,https://api.spotify.com/v1/audio-analysis/7do3CcCbDPf0EfFRguP4zO,174600.0,4.0,,5
John Williams,The Scavenger,39,spotify:track:2AJHEH475SPH3XckX6KyBI,https://open.spotify.com/track/2AJHEH475SPH3XckX6KyBI,0.212,0.0238,4.0,-24.511,0.0,0.0409,0.955,0.965,0.106,0.0375,68.484,audio_features,2AJHEH475SPH3XckX6KyBI,https://api.spotify.com/v1/tracks/2AJHEH475SPH3XckX6KyBI,https://api.spotify.com/v1/audio-analysis/2AJHEH475SPH3XckX6KyBI,219933.0,5.0,,15
John Williams,Scherzo for X-Wings,34,spotify:track:6eWfgktrz9i593f0ivmw25,https://open.spotify.com/track/6eWfgktrz9i593f0ivmw25,0.37,0.431,2.0,-10.02,0.0,0.0425,0.787,0.839,0.357,0.327,135.875,audio_features,6eWfgktrz9i593f0ivmw25,https://api.spotify.com/v1/tracks/6eWfgktrz9i593f0ivmw25,https://api.spotify.com/v1/audio-analysis/6eWfgktrz9i593f0ivmw25,152147.0,3.0,,4
Coldplay,The Scientist,86,spotify:track:75JFxkI2RXiU7L9VXzMkle,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,0.557,0.442,5.0,-7.224,1.0,0.0243,0.731,1.46e-05,0.11,0.213,146.277,audio_features,75JFxkI2RXiU7L9VXzMkle,https://api.spotify.com/v1/tracks/75JFxkI2RXiU7L9VXzMkle,https://api.spotify.com/v1/audio-analysis/75JFxkI2RXiU7L9VXzMkle,309600.0,4.0,,18
Ariane Moffatt,Se Perdre,6,spotify:track:2qi5iscPVRtRPAtKACWDZS,https://open.spotify.com/track/2qi5iscPVRtRPAtKACWDZS,0.642,0.634,0.0,-8.392,1.0,0.029,0.188,0.00469,0.131,0.777,138.005,audio_features,2qi5iscPVRtRPAtKACWDZS,https://api.spotify.com/v1/tracks/2qi5iscPVRtRPAtKACWDZS,https://api.spotify.com/v1/audio-analysis/2qi5iscPVRtRPAtKACWDZS,297280.0,4.0,,1
George Martin,Sea Of Holes - Remastered 2009,33,spotify:track:6n42oei7aEx2I0dcluKAGx,https://open.spotify.com/track/6n42oei7aEx2I0dcluKAGx,0.249,0.0994,6.0,-19.266,0.0,0.04,0.959,0.926,0.454,0.0357,118.99,audio_features,6n42oei7aEx2I0dcluKAGx,https://api.spotify.com/v1/tracks/6n42oei7aEx2I0dcluKAGx,https://api.spotify.com/v1/audio-analysis/6n42oei7aEx2I0dcluKAGx,136693.0,3.0,,15
The National,Sea of Love,0,spotify:track:7cmMZ45nWU8JtvdIzgXlli,https://open.spotify.com/track/7cmMZ45nWU8JtvdIzgXlli,0.458,0.825,0.0,-6.301,1.0,0.0367,0.138,0.88,0.116,0.522,145.997,audio_features,7cmMZ45nWU8JtvdIzgXlli,https://api.spotify.com/v1/tracks/7cmMZ45nWU8JtvdIzgXlli,https://api.spotify.com/v1/audio-analysis/7cmMZ45nWU8JtvdIzgXlli,221440.0,4.0,,17
George Martin,Sea Of Monsters - Remastered 2009,31,spotify:track:30u8QyT0kBSYO5RcZmaLl3,https://open.spotify.com/track/30u8QyT0kBSYO5RcZmaLl3,0.253,0.166,9.0,-16.624,1.0,0.0346,0.945,0.862,0.135,0.0489,83.971,audio_features,30u8QyT0kBSYO5RcZmaLl3,https://api.spotify.com/v1/tracks/30u8QyT0kBSYO5RcZmaLl3,https://api.spotify.com/v1/audio-analysis/30u8QyT0kBSYO5RcZmaLl3,216693.0,3.0,,15
George Martin,Sea Of Time - Remastered 2009,35,spotify:track:6FvhNdlAom6yYHa8ekAaAM,https://open.spotify.com/track/6FvhNdlAom6yYHa8ekAaAM,0.237,0.096,2.0,-20.629,0.0,0.0387,0.971,0.0961,0.203,0.0629,128.054,audio_features,6FvhNdlAom6yYHa8ekAaAM,https://api.spotify.com/v1/tracks/6FvhNdlAom6yYHa8ekAaAM,https://api.spotify.com/v1/audio-analysis/6FvhNdlAom6yYHa8ekAaAM,180213.0,4.0,,0
The Beatles,Searchin' - Anthology 1 Version,28,spotify:track:1I6ayuCPZQ5SHuiEqnyLSB,https://open.spotify.com/track/1I6ayuCPZQ5SHuiEqnyLSB,0.556,0.713,7.0,-6.41,1.0,0.0613,0.492,0.0,0.282,0.715,150.239,audio_features,1I6ayuCPZQ5SHuiEqnyLSB,https://api.spotify.com/v1/tracks/1I6ayuCPZQ5SHuiEqnyLSB,https://api.spotify.com/v1/audio-analysis/1I6ayuCPZQ5SHuiEqnyLSB,179680.0,4.0,,3
Loco Locass,Secondaire,21,spotify:track:7uiMPubKId1KeifZrJWnei,https://open.spotify.com/track/7uiMPubKId1KeifZrJWnei,0.829,0.833,2.0,-6.275,1.0,0.0374,0.0287,1.79e-06,0.0899,0.597,125.015,audio_features,7uiMPubKId1KeifZrJWnei,https://api.spotify.com/v1/tracks/7uiMPubKId1KeifZrJWnei,https://api.spotify.com/v1/audio-analysis/7uiMPubKId1KeifZrJWnei,236362.0,4.0,,1
Unknown Mortal Orchestra,Secret Xtians,0,spotify:track:26GJnbBoVlJexxUFmZIxNl,https://open.spotify.com/track/26GJnbBoVlJexxUFmZIxNl,0.753,0.432,11.0,-9.033,1.0,0.0342,0.238,0.217,0.0889,0.253,89.275,audio_features,26GJnbBoVlJexxUFmZIxNl,https://api.spotify.com/v1/tracks/26GJnbBoVlJexxUFmZIxNl,https://api.spotify.com/v1/audio-analysis/26GJnbBoVlJexxUFmZIxNl,163333.0,4.0,,10
Hozier,Sedated,46,spotify:track:2YRJxFhJQQvUsf14rXpvBD,https://open.spotify.com/track/2YRJxFhJQQvUsf14rXpvBD,0.661,0.592,9.0,-5.215,0.0,0.027,0.184,1.88e-05,0.102,0.256,86.069,audio_features,2YRJxFhJQQvUsf14rXpvBD,https://api.spotify.com/v1/tracks/2YRJxFhJQQvUsf14rXpvBD,https://api.spotify.com/v1/audio-analysis/2YRJxFhJQQvUsf14rXpvBD,207667.0,4.0,,10
Damon Albarn,The Selfish Giant,40,spotify:track:06cCNvDC89aT8m6J5VCmpv,https://open.spotify.com/track/06cCNvDC89aT8m6J5VCmpv,0.622,0.313,10.0,-12.668,1.0,0.0311,0.797,0.837,0.0976,0.222,114.001,audio_features,06cCNvDC89aT8m6J5VCmpv,https://api.spotify.com/v1/tracks/06cCNvDC89aT8m6J5VCmpv,https://api.spotify.com/v1/audio-analysis/06cCNvDC89aT8m6J5VCmpv,287653.0,4.0,,4
Cage The Elephant,Sell Yourself,0,spotify:track:1QNqByYACWj70q8DFidb9s,https://open.spotify.com/track/1QNqByYACWj70q8DFidb9s,0.353,0.995,0.0,-1.23,1.0,0.196,0.00147,2.77e-05,0.246,0.283,155.129,audio_features,1QNqByYACWj70q8DFidb9s,https://api.spotify.com/v1/tracks/1QNqByYACWj70q8DFidb9s,https://api.spotify.com/v1/audio-analysis/1QNqByYACWj70q8DFidb9s,131360.0,4.0,,3
"Earth, Wind & Fire",September,1,spotify:track:5nNmj1cLH3r4aA4XDJ2bgY,https://open.spotify.com/track/5nNmj1cLH3r4aA4XDJ2bgY,0.697,0.809,9.0,-8.197,1.0,0.0302,0.114,0.000521,0.183,0.98,125.941,audio_features,5nNmj1cLH3r4aA4XDJ2bgY,https://api.spotify.com/v1/tracks/5nNmj1cLH3r4aA4XDJ2bgY,https://api.spotify.com/v1/audio-analysis/5nNmj1cLH3r4aA4XDJ2bgY,214827.0,4.0,,1
20syl,Seven Eleven,0,spotify:track:5f56H7YnkFPxeO8hTXEdPH,https://open.spotify.com/track/5f56H7YnkFPxeO8hTXEdPH,0.676,0.732,1.0,-7.938,1.0,0.0974,0.00123,0.888,0.0725,0.715,84.978,audio_features,5f56H7YnkFPxeO8hTXEdPH,https://api.spotify.com/v1/tracks/5f56H7YnkFPxeO8hTXEdPH,https://api.spotify.com/v1/audio-analysis/5f56H7YnkFPxeO8hTXEdPH,208840.0,4.0,,17
The White Stripes,Seven Nation Army,0,spotify:track:1jNOi6m3Hn8nLEeHCp5Msr,https://open.spotify.com/track/1jNOi6m3Hn8nLEeHCp5Msr,0.753,0.457,0.0,-7.709,1.0,0.0767,0.00679,0.484,0.311,0.297,123.913,audio_features,1jNOi6m3Hn8nLEeHCp5Msr,https://api.spotify.com/v1/tracks/1jNOi6m3Hn8nLEeHCp5Msr,https://api.spotify.com/v1/audio-analysis/1jNOi6m3Hn8nLEeHCp5Msr,231800.0,4.0,,17
Sufjan Stevens,Seven Swans,0,spotify:track:6QbQc7smvAcK63Y0XQVmWe,https://open.spotify.com/track/6QbQc7smvAcK63Y0XQVmWe,0.576,0.25,2.0,-10.747,1.0,0.0336,0.921,0.0721,0.077,0.16,94.649,audio_features,6QbQc7smvAcK63Y0XQVmWe,https://api.spotify.com/v1/tracks/6QbQc7smvAcK63Y0XQVmWe,https://api.spotify.com/v1/audio-analysis/6QbQc7smvAcK63Y0XQVmWe,393347.0,3.0,,9
Kings of Leon,Sex on Fire,83,spotify:track:0ntQJM78wzOLVeCUAW7Y45,https://open.spotify.com/track/0ntQJM78wzOLVeCUAW7Y45,0.542,0.905,9.0,-5.653,1.0,0.054,0.00172,0.0104,0.136,0.374,153.398,audio_features,0ntQJM78wzOLVeCUAW7Y45,https://api.spotify.com/v1/tracks/0ntQJM78wzOLVeCUAW7Y45,https://api.spotify.com/v1/audio-analysis/0ntQJM78wzOLVeCUAW7Y45,203347.0,4.0,,3
La Roux,Sexotheque,52,spotify:track:7C4q3iDYe1EwGAgXUKKtwU,https://open.spotify.com/track/7C4q3iDYe1EwGAgXUKKtwU,0.794,0.582,7.0,-7.393,1.0,0.0376,0.0888,0.00107,0.0813,0.718,117.25,audio_features,7C4q3iDYe1EwGAgXUKKtwU,https://api.spotify.com/v1/tracks/7C4q3iDYe1EwGAgXUKKtwU,https://api.spotify.com/v1/audio-analysis/7C4q3iDYe1EwGAgXUKKtwU,258947.0,4.0,,1
LMFAO,Sexy And I Know It,29,spotify:track:0hNTWtUGZYJUzgCqRT0nUw,https://open.spotify.com/track/0hNTWtUGZYJUzgCqRT0nUw,0.707,0.861,7.0,-4.225,1.0,0.316,0.1,0.0,0.191,0.795,130.021,audio_features,0hNTWtUGZYJUzgCqRT0nUw,https://api.spotify.com/v1/tracks/0hNTWtUGZYJUzgCqRT0nUw,https://api.spotify.com/v1/audio-analysis/0hNTWtUGZYJUzgCqRT0nUw,199480.0,4.0,,5
Brazilian Girls,Sexy Asshole,7,spotify:track:4kXzU5xRDGUETRa56jmp64,https://open.spotify.com/track/4kXzU5xRDGUETRa56jmp64,0.528,0.644,0.0,-10.655,0.0,0.0407,0.226,0.582,0.0854,0.266,150.996,audio_features,4kXzU5xRDGUETRa56jmp64,https://api.spotify.com/v1/tracks/4kXzU5xRDGUETRa56jmp64,https://api.spotify.com/v1/audio-analysis/4kXzU5xRDGUETRa56jmp64,403387.0,4.0,,8
The Beatles,Sexy Sadie - Anthology 3 Version,28,spotify:track:6nFgv3GWcsoTZKGHLsIoZk,https://open.spotify.com/track/6nFgv3GWcsoTZKGHLsIoZk,0.576,0.386,7.0,-9.971,1.0,0.03,0.287,0.0,0.117,0.251,129.894,audio_features,6nFgv3GWcsoTZKGHLsIoZk,https://api.spotify.com/v1/tracks/6nFgv3GWcsoTZKGHLsIoZk,https://api.spotify.com/v1/audio-analysis/6nFgv3GWcsoTZKGHLsIoZk,246587.0,4.0,,18
The Beatles,Sexy Sadie - Remastered 2009,52,spotify:track:2tBv9tAdqEbLNDi5smSjbg,https://open.spotify.com/track/2tBv9tAdqEbLNDi5smSjbg,0.577,0.624,0.0,-9.626,1.0,0.0285,0.33,0.00622,0.117,0.671,75.478,audio_features,2tBv9tAdqEbLNDi5smSjbg,https://api.spotify.com/v1/tracks/2tBv9tAdqEbLNDi5smSjbg,https://api.spotify.com/v1/audio-analysis/2tBv9tAdqEbLNDi5smSjbg,195267.0,4.0,,10
Justin Timberlake,SexyBack (feat. Timbaland),79,spotify:track:0O45fw2L5vsWpdsOdXwNAR,https://open.spotify.com/track/0O45fw2L5vsWpdsOdXwNAR,0.967,0.583,7.0,-5.562,0.0,0.0789,0.0584,0.0,0.0519,0.964,117.0,audio_features,0O45fw2L5vsWpdsOdXwNAR,https://api.spotify.com/v1/tracks/0O45fw2L5vsWpdsOdXwNAR,https://api.spotify.com/v1/audio-analysis/0O45fw2L5vsWpdsOdXwNAR,242733.0,4.0,,1
The Beatles,Sgt. Pepper's Lonely Hearts Club Band - Reprise,37,spotify:track:7DJOx5DO5MAAuy589sAXCg,https://open.spotify.com/track/7DJOx5DO5MAAuy589sAXCg,0.607,0.863,5.0,-5.469,1.0,0.0315,0.00222,0.0167,0.325,0.912,118.472,audio_features,7DJOx5DO5MAAuy589sAXCg,https://api.spotify.com/v1/tracks/7DJOx5DO5MAAuy589sAXCg,https://api.spotify.com/v1/audio-analysis/7DJOx5DO5MAAuy589sAXCg,82084.0,4.0,,6
The Beatles,Sgt. Pepper's Lonely Hearts Club Band - Reprise / Anthology 2 Version,27,spotify:track:707vh955opPAK8BjNuoZYP,https://open.spotify.com/track/707vh955opPAK8BjNuoZYP,0.746,0.81,0.0,-5.563,1.0,0.0452,0.0103,0.00259,0.0391,0.965,119.254,audio_features,707vh955opPAK8BjNuoZYP,https://api.spotify.com/v1/tracks/707vh955opPAK8BjNuoZYP,https://api.spotify.com/v1/audio-analysis/707vh955opPAK8BjNuoZYP,87173.0,4.0,,1
The Beatles,Sgt. Pepper's Lonely Hearts Club Band - Remastered 2009,62,spotify:track:4fUKE8EULjQdHF4zb0M8FO,https://open.spotify.com/track/4fUKE8EULjQdHF4zb0M8FO,0.451,0.673,7.0,-9.115,1.0,0.0734,0.0857,0.00225,0.797,0.583,95.513,audio_features,4fUKE8EULjQdHF4zb0M8FO,https://api.spotify.com/v1/tracks/4fUKE8EULjQdHF4zb0M8FO,https://api.spotify.com/v1/audio-analysis/4fUKE8EULjQdHF4zb0M8FO,122893.0,4.0,,14
The Beatles,Sgt. Pepper's Lonely Hearts Club Band - Remastered 2009,40,spotify:track:4Pp9Wjiy9Ort5q0fmukPix,https://open.spotify.com/track/4Pp9Wjiy9Ort5q0fmukPix,0.316,0.62,7.0,-9.866,1.0,0.118,0.112,0.00554,0.811,0.63,187.563,audio_features,4Pp9Wjiy9Ort5q0fmukPix,https://api.spotify.com/v1/tracks/4Pp9Wjiy9Ort5q0fmukPix,https://api.spotify.com/v1/audio-analysis/4Pp9Wjiy9Ort5q0fmukPix,122133.0,4.0,,14
The Beatles,Sgt. Pepper's Lonely Hearts Club Band - Reprise / Remastered 2009,51,spotify:track:42ocGQCOT0xYtV3f5kJDsD,https://open.spotify.com/track/42ocGQCOT0xYtV3f5kJDsD,0.653,0.889,0.0,-8.006,1.0,0.0453,0.0061,0.589,0.892,0.879,118.773,audio_features,42ocGQCOT0xYtV3f5kJDsD,https://api.spotify.com/v1/tracks/42ocGQCOT0xYtV3f5kJDsD,https://api.spotify.com/v1/audio-analysis/42ocGQCOT0xYtV3f5kJDsD,79067.0,4.0,,14
Cage The Elephant,Shake Me Down,0,spotify:track:12sYWro0wGQpq0rjE0lKcm,https://open.spotify.com/track/12sYWro0wGQpq0rjE0lKcm,0.457,0.613,9.0,-5.756,1.0,0.0295,0.00463,0.000441,0.0711,0.132,105.11,audio_features,12sYWro0wGQpq0rjE0lKcm,https://api.spotify.com/v1/tracks/12sYWro0wGQpq0rjE0lKcm,https://api.spotify.com/v1/audio-analysis/12sYWro0wGQpq0rjE0lKcm,211373.0,4.0,,10
Cage The Elephant,Shake Me Down,0,spotify:track:56TuUEN9h0dhnB4Ozi3bL8,https://open.spotify.com/track/56TuUEN9h0dhnB4Ozi3bL8,0.467,0.604,9.0,-5.431,1.0,0.0305,0.0038,0.000345,0.0696,0.167,105.166,audio_features,56TuUEN9h0dhnB4Ozi3bL8,https://api.spotify.com/v1/tracks/56TuUEN9h0dhnB4Ozi3bL8,https://api.spotify.com/v1/audio-analysis/56TuUEN9h0dhnB4Ozi3bL8,211387.0,4.0,,10
WhoMadeWho,Shake Your Boat,0,spotify:track:1K5u06F9eS8rgh517B0QDS,https://open.spotify.com/track/1K5u06F9eS8rgh517B0QDS,0.502,0.365,5.0,-14.514,1.0,0.0735,0.844,0.139,0.29,0.21,124.973,audio_features,1K5u06F9eS8rgh517B0QDS,https://api.spotify.com/v1/tracks/1K5u06F9eS8rgh517B0QDS,https://api.spotify.com/v1/audio-analysis/1K5u06F9eS8rgh517B0QDS,217027.0,4.0,,0
WhoMadeWho,Shake Your Boat (Green Version),0,spotify:track:3a2ex0INR2jz3D69mn9Un3,https://open.spotify.com/track/3a2ex0INR2jz3D69mn9Un3,0.501,0.285,7.0,-12.629,1.0,0.0283,0.855,0.00152,0.103,0.286,103.553,audio_features,3a2ex0INR2jz3D69mn9Un3,https://api.spotify.com/v1/tracks/3a2ex0INR2jz3D69mn9Un3,https://api.spotify.com/v1/audio-analysis/3a2ex0INR2jz3D69mn9Un3,108493.0,4.0,,0
Beach Fossils,Shallow,0,spotify:track:7KCB9JMl1tSSGGPeNtGdpO,https://open.spotify.com/track/7KCB9JMl1tSSGGPeNtGdpO,0.258,0.98,4.0,-4.384,1.0,0.0469,0.000487,0.786,0.214,0.711,167.978,audio_features,7KCB9JMl1tSSGGPeNtGdpO,https://api.spotify.com/v1/tracks/7KCB9JMl1tSSGGPeNtGdpO,https://api.spotify.com/v1/audio-analysis/7KCB9JMl1tSSGGPeNtGdpO,197454.0,4.0,,17
