artist,song,popularity,uri,url
Eddy Arnold,It's a Sin,48,spotify:track:1wK9cRMY8HBmRLiNm72MBG,https://open.spotify.com/track/1wK9cRMY8HBmRLiNm72MBG
Bing Crosby,Something's Gotta Give,45,spotify:track:2QxPR3dXMtWXWVpu5AH6BD,https://open.spotify.com/track/2QxPR3dXMtWXWVpu5AH6BD
Louis Jordan & His Tympany Five,Keep A Knockin' (But You Can't Come In),0,spotify:track:56mK4C2K3WTQbzmAEDL5hq,https://open.spotify.com/track/56mK4C2K3WTQbzmAEDL5hq
The Zombies,Time Of The Season,0,spotify:track:0PIl0KV0opolkF84Xc8BgH,https://open.spotify.com/track/0PIl0KV0opolkF84Xc8BgH
The Ink Spots,I Don't Want to Set the World on Fire,0,spotify:track:7Ca88RFeeUu4Cn52sFxobX,https://open.spotify.com/track/7Ca88RFeeUu4Cn52sFxobX
The Ink Spots,Into Each Life Some Rain Must Fall - Remastered,0,spotify:track:6Uakbxot0R9IgqrWWXppBF,https://open.spotify.com/track/6Uakbxot0R9IgqrWWXppBF
The Ink Spots,If I Didn't Care - Single Version,0,spotify:track:3vAsKuS57rmojiQ6wmSWGf,https://open.spotify.com/track/3vAsKuS57rmojiQ6wmSWGf
The Ink Spots,We Three,0,spotify:track:1CSYeS9xHtuR2n813YFRa7,https://open.spotify.com/track/1CSYeS9xHtuR2n813YFRa7
The Ink Spots,Bless You,0,spotify:track:0fMNWqScRrbIHnXS6KpBhL,https://open.spotify.com/track/0fMNWqScRrbIHnXS6KpBhL
The Ink Spots,Address Unknown,0,spotify:track:1SJ25NVOLxMSgyAoYnwavj,https://open.spotify.com/track/1SJ25NVOLxMSgyAoYnwavj
The Ink Spots,We'll Meet Again,0,spotify:track:5fvQ8rCY6pZAzc9cm1KT8f,https://open.spotify.com/track/5fvQ8rCY6pZAzc9cm1KT8f
Marty Robbins,El Paso,64,spotify:track:4f8hBeMXMvssn6HtFAtblo,https://open.spotify.com/track/4f8hBeMXMvssn6HtFAtblo
Marty Robbins,Big Iron,69,spotify:track:0AQquaENerGps8BQmbPw14,https://open.spotify.com/track/0AQquaENerGps8BQmbPw14
Nat King Cole,L-O-V-E - Remastered,0,spotify:track:7E3rc13GL2I5wA6CIFXaxs,https://open.spotify.com/track/7E3rc13GL2I5wA6CIFXaxs
Nat King Cole,Unforgettable,44,spotify:track:3eQwtgoiVKbaYuX0ITe2fU,https://open.spotify.com/track/3eQwtgoiVKbaYuX0ITe2fU
Nat King Cole,(Get Your Kicks On) Route 66,25,spotify:track:4jttdXYIGUjWImdbTIQO1q,https://open.spotify.com/track/4jttdXYIGUjWImdbTIQO1q
Nat King Cole,Orange Colored Sky,57,spotify:track:6fUDNcmsnnUVyOtEnA9xdC,https://open.spotify.com/track/6fUDNcmsnnUVyOtEnA9xdC
Ella Fitzgerald,Dream A Little Dream Of Me,0,spotify:track:5MjAGtm2ihbBK9G30ZN3Ju,https://open.spotify.com/track/5MjAGtm2ihbBK9G30ZN3Ju
Louis Armstrong,A Kiss To Build A Dream On,0,spotify:track:2L3b28m7WkjHrLMuBQxQvR,https://open.spotify.com/track/2L3b28m7WkjHrLMuBQxQvR
The Ink Spots,Maybe,30,spotify:track:7cmI5N55E1nMoxfYJxqjw0,https://open.spotify.com/track/7cmI5N55E1nMoxfYJxqjw0
Billie Holiday,Easy Living,52,spotify:track:0XsbCr34semDxq0ZX84BCh,https://open.spotify.com/track/0XsbCr34semDxq0ZX84BCh
Kay Kyser & His Orchestra,"(I Got Spurs That) Jingle, Jangle, Jingle",52,spotify:track:45YtTdmH2PNKEnxN3uTZQy,https://open.spotify.com/track/45YtTdmH2PNKEnxN3uTZQy
Frank Sinatra,Blue Moon - 1998 Digital Remaster,58,spotify:track:5RLzsVW6UNiV2YrOlKwzNN,https://open.spotify.com/track/5RLzsVW6UNiV2YrOlKwzNN
Dean Martin,Ain't That A Kick In The Head - 1997 Remaster,53,spotify:track:4qQ8sToR3GNossXlwSlyKz,https://open.spotify.com/track/4qQ8sToR3GNossXlwSlyKz
Nat King Cole,Love Me As Though There Were No Tomorrow,0,spotify:track:6MiL7u1hgPCXzLqqH3ehdW,https://open.spotify.com/track/6MiL7u1hgPCXzLqqH3ehdW
Betty Hutton,He's A Demon - He's A Devil - He's A Doll,0,spotify:track:09WwR0EH8mh1JqNtkUOluT,https://open.spotify.com/track/09WwR0EH8mh1JqNtkUOluT
Johnny Mercer & The Pied Pipers,My Sugar Is So Refined,12,spotify:track:3rLLRKNc2HvE4hkMYRe1RE,https://open.spotify.com/track/3rLLRKNc2HvE4hkMYRe1RE
Wynonie Harris,Grandma Plays The Numbers,0,spotify:track:628ZHvFEZSdHAbp99ghlPr,https://open.spotify.com/track/628ZHvFEZSdHAbp99ghlPr
Skeeter Davis,The End of the World,65,spotify:track:5DTOOkooKFUvWj1XQTFa09,https://open.spotify.com/track/5DTOOkooKFUvWj1XQTFa09
Bob Crosby & The Bob Cats,Happy Times—from 1949 show “Inspector General”,48,spotify:track:7EYea5rkgYsjMwm6gwmobx,https://open.spotify.com/track/7EYea5rkgYsjMwm6gwmobx
OneRepublic,All The Right Moves,68,spotify:track:5XRHGXut00SrJUFmcn2lQF,https://open.spotify.com/track/5XRHGXut00SrJUFmcn2lQF
Colbie Caillat,Fallin' For You,58,spotify:track:1le5KVGTF1xWf2aUj7ruLy,https://open.spotify.com/track/1le5KVGTF1xWf2aUj7ruLy
The Kinks,You Really Got Me,0,spotify:track:1oG2vWELiGjIqxwqGcyqwF,https://open.spotify.com/track/1oG2vWELiGjIqxwqGcyqwF
The Kinks,All Day And All Of The Night,0,spotify:track:6TD08uig72h348vwgry0kq,https://open.spotify.com/track/6TD08uig72h348vwgry0kq
Saliva,Your Disease,0,spotify:track:5nD9Ct9lrkhf88giN4LmJh,https://open.spotify.com/track/5nD9Ct9lrkhf88giN4LmJh
Staind,For You,0,spotify:track:1dRAq8O1tvv7SDur3W3aue,https://open.spotify.com/track/1dRAq8O1tvv7SDur3W3aue
Frank Sinatra,Come Fly With Me - Remastered 1998,67,spotify:track:4hHbeIIKO5Y5uLyIEbY9Gn,https://open.spotify.com/track/4hHbeIIKO5Y5uLyIEbY9Gn
Billie Holiday,Crazy He Calls Me - Single Version,0,spotify:track:2nQxJICWqqTFmHFyISjeAA,https://open.spotify.com/track/2nQxJICWqqTFmHFyISjeAA
Danny Kaye,"Civilization (Bongo, Bongo, Bongo)",6,spotify:track:2KgqyYJVg1QRc4qAgo6eUG,https://open.spotify.com/track/2KgqyYJVg1QRc4qAgo6eUG
Ella Fitzgerald,Blue Skies,0,spotify:track:4g0RZzAvzqOaVZcpuIHvra,https://open.spotify.com/track/4g0RZzAvzqOaVZcpuIHvra
Gene Kelly,Singin' In the Rain,0,spotify:track:0rqxIyevWUreUBe9A8jvW6,https://open.spotify.com/track/0rqxIyevWUreUBe9A8jvW6
Donald O'Connor,Make 'Em Laugh,0,spotify:track:6Pb6FbiOoD8o5XvFJE6NAy,https://open.spotify.com/track/6Pb6FbiOoD8o5XvFJE6NAy
Gene Kelly,Good Morning,0,spotify:track:1sSLIYNgwa5yAFglLYMed3,https://open.spotify.com/track/1sSLIYNgwa5yAFglLYMed3
Frank Sinatra,You Make Me Feel So Young - Remastered 1998,67,spotify:track:2WaYW84yWij5NSCpgSeU2R,https://open.spotify.com/track/2WaYW84yWij5NSCpgSeU2R
Salvador,Heaven,0,spotify:track:0aiaGCIbyAXz4C4rykxJSe,https://open.spotify.com/track/0aiaGCIbyAXz4C4rykxJSe
Tommy Sparks,She's Got Me Dancing,0,spotify:track:4jnCtmh5tU1EXZTvFCexZ9,https://open.spotify.com/track/4jnCtmh5tU1EXZTvFCexZ9
Vertical Horizon,Everything You Want,64,spotify:track:4cKGldbhGJniI8BrB3K6tb,https://open.spotify.com/track/4cKGldbhGJniI8BrB3K6tb
The Band Perry,If I Die Young,68,spotify:track:4u26EevCNXMhlvE1xFBJwX,https://open.spotify.com/track/4u26EevCNXMhlvE1xFBJwX
Daryl Hall & John Oates,I Can't Go For That (No Can Do) - (Original Version) - Remastered,0,spotify:track:7kGNhBIxjRktW7TrnUMBUw,https://open.spotify.com/track/7kGNhBIxjRktW7TrnUMBUw
Adele,Send My Love (To Your New Lover),0,spotify:track:3LGxef3inmn5jMLGDz9lqw,https://open.spotify.com/track/3LGxef3inmn5jMLGDz9lqw
Front 242,Headhunter V1.0,0,spotify:track:71OeleUvvObLd3jnN8DhwU,https://open.spotify.com/track/71OeleUvvObLd3jnN8DhwU
Echo & the Bunnymen,Lips Like Sugar,8,spotify:track:2PsEMYGjL5Gnvv3kC8ZDUU,https://open.spotify.com/track/2PsEMYGjL5Gnvv3kC8ZDUU
Soft Cell,Tainted Love,0,spotify:track:44hOGg1uFg1XJZGZYNwYmM,https://open.spotify.com/track/44hOGg1uFg1XJZGZYNwYmM
Zeromancer,Clone Your Lover,0,spotify:track:14v8Z7ou5uB8lmMgmzwtrV,https://open.spotify.com/track/14v8Z7ou5uB8lmMgmzwtrV
Lacuna Coil,Swamped,0,spotify:track:4suxjp5lx3gNQxuEeC1AhC,https://open.spotify.com/track/4suxjp5lx3gNQxuEeC1AhC
Des'ree,You Gotta Be,54,spotify:track:5Z8kUbnUQqBUzM5FsBNOAl,https://open.spotify.com/track/5Z8kUbnUQqBUzM5FsBNOAl
Tears For Fears,Everybody Wants To Rule The World,88,spotify:track:4RvWPyQ5RL0ao9LPZeSouE,https://open.spotify.com/track/4RvWPyQ5RL0ao9LPZeSouE
BBMAK,Out Of My Heart,34,spotify:track:3i18dmoH6qfcfFG7ctRlFL,https://open.spotify.com/track/3i18dmoH6qfcfFG7ctRlFL
Nine Inch Nails,Closer,0,spotify:track:39tLc4Xp58Lu4KcWHggeE2,https://open.spotify.com/track/39tLc4Xp58Lu4KcWHggeE2
Flyleaf,Set Me On Fire,29,spotify:track:2IHis3G514vLfCnJUjkW21,https://open.spotify.com/track/2IHis3G514vLfCnJUjkW21
Flyleaf,Magnetic,33,spotify:track:3UMuQCHQPTP30xEjLzoHAQ,https://open.spotify.com/track/3UMuQCHQPTP30xEjLzoHAQ
Flyleaf,Traitor,23,spotify:track:5kOPDvWmYWTAhv5sve6Obf,https://open.spotify.com/track/5kOPDvWmYWTAhv5sve6Obf
Flyleaf,Head Under Water,23,spotify:track:2XJyadSaiViWsXb0U4uqne,https://open.spotify.com/track/2XJyadSaiViWsXb0U4uqne
Flyleaf,Sober Serenade,31,spotify:track:2b74biv8TXnBxDqexUXxYM,https://open.spotify.com/track/2b74biv8TXnBxDqexUXxYM
Flyleaf,Thread,22,spotify:track:5Zb4y60TKTNbeKYvxiYj4s,https://open.spotify.com/track/5Zb4y60TKTNbeKYvxiYj4s
Flyleaf,Marionette,39,spotify:track:1TgE1eqQuXPdZ9N2WEGdnr,https://open.spotify.com/track/1TgE1eqQuXPdZ9N2WEGdnr
Flyleaf,Well of Lies,22,spotify:track:4p2bIczE3JIWrtWCu7Sde2,https://open.spotify.com/track/4p2bIczE3JIWrtWCu7Sde2
Flyleaf,City Kids,31,spotify:track:1JmcG30gfvey8aSwnOsjXJ,https://open.spotify.com/track/1JmcG30gfvey8aSwnOsjXJ
Flyleaf,Blue Roses,29,spotify:track:0rUGCsNsKjBu0RLzsDiCY4,https://open.spotify.com/track/0rUGCsNsKjBu0RLzsDiCY4
Flyleaf,Home,30,spotify:track:3MF7do8iKYkEBNc4lKfT7E,https://open.spotify.com/track/3MF7do8iKYkEBNc4lKfT7E
Flyleaf,Fire Fire,52,spotify:track:6SOzNLaZF6gHGgh7qU56hE,https://open.spotify.com/track/6SOzNLaZF6gHGgh7qU56hE
Flyleaf,Call You Out,52,spotify:track:6MLiQIWMaTaaOB04R1VC0k,https://open.spotify.com/track/6MLiQIWMaTaaOB04R1VC0k
Flyleaf,Cage On The Ground,38,spotify:track:1AxdkK4JqNuo9wNeqgD24Q,https://open.spotify.com/track/1AxdkK4JqNuo9wNeqgD24Q
Flyleaf,Great Love,41,spotify:track:6GMcilaph0VhFnFm05TRNJ,https://open.spotify.com/track/6GMcilaph0VhFnFm05TRNJ
Flyleaf,Bury Your Heart,35,spotify:track:0Y49LzeAMa6lyrK2s62v5c,https://open.spotify.com/track/0Y49LzeAMa6lyrK2s62v5c
Flyleaf,Freedom,31,spotify:track:2W6xLXgSiCg8tarbPj4ssc,https://open.spotify.com/track/2W6xLXgSiCg8tarbPj4ssc
Flyleaf,Saving Grace,33,spotify:track:67IcKElEdA7nx5PHfW6tI5,https://open.spotify.com/track/67IcKElEdA7nx5PHfW6tI5
Flyleaf,Stand,30,spotify:track:1GAQRqxhTGom3vX6LY5N3H,https://open.spotify.com/track/1GAQRqxhTGom3vX6LY5N3H
Flyleaf,Green Heart,31,spotify:track:0mGefmMPY0MsG2fyOztKml,https://open.spotify.com/track/0mGefmMPY0MsG2fyOztKml
Flyleaf,Broken Wings,43,spotify:track:72IYthveqVwcctA5yrGNKL,https://open.spotify.com/track/72IYthveqVwcctA5yrGNKL
Flyleaf,Justice & Mercy (Violent Love Version),27,spotify:track:0LrG37DcJCFbK8UuKhhCGB,https://open.spotify.com/track/0LrG37DcJCFbK8UuKhhCGB
Flyleaf,Okay,40,spotify:track:4LqWGyObfPHwYVTzMSpZsA,https://open.spotify.com/track/4LqWGyObfPHwYVTzMSpZsA
Flyleaf,Amy Says,34,spotify:track:2CcpyG2gyFmmlaIE0sO27o,https://open.spotify.com/track/2CcpyG2gyFmmlaIE0sO27o
Flyleaf,Dear My Closest Friend,34,spotify:track:4NGPmvg2XygCfwlGQpzASW,https://open.spotify.com/track/4NGPmvg2XygCfwlGQpzASW
Flyleaf,Light In Your Eyes,31,spotify:track:7FCwiuWa5tvFc73c13fBJ2,https://open.spotify.com/track/7FCwiuWa5tvFc73c13fBJ2
Flyleaf,Believe In Dreams,31,spotify:track:7LHXqGF5LWLHoBCiEOvq6x,https://open.spotify.com/track/7LHXqGF5LWLHoBCiEOvq6x
Flyleaf,Beautiful Bride,27,spotify:track:25ACAWFEyfNtAXgm8ykhlK,https://open.spotify.com/track/25ACAWFEyfNtAXgm8ykhlK
Flyleaf,Again,30,spotify:track:2pxv6lQNPkh3pxCUu3kPE2,https://open.spotify.com/track/2pxv6lQNPkh3pxCUu3kPE2
Flyleaf,Chasm,26,spotify:track:7IELBBZwEB8GXzSaMI4Cq5,https://open.spotify.com/track/7IELBBZwEB8GXzSaMI4Cq5
Flyleaf,Missing,27,spotify:track:0NdrF1zWcuK3Truu6ZNcJD,https://open.spotify.com/track/0NdrF1zWcuK3Truu6ZNcJD
Flyleaf,This Close,25,spotify:track:11SI0OkmNFak8xyj3coHPN,https://open.spotify.com/track/11SI0OkmNFak8xyj3coHPN
Flyleaf,The Kind,24,spotify:track:1pmjWLQU0wL3OTaOcq1li7,https://open.spotify.com/track/1pmjWLQU0wL3OTaOcq1li7
Flyleaf,In The Dark,24,spotify:track:5qGPIranSo4ml1ZO85leRt,https://open.spotify.com/track/5qGPIranSo4ml1ZO85leRt
Flyleaf,Set Apart This Dream,22,spotify:track:4o9DX5sNIPi31vlFGu325L,https://open.spotify.com/track/4o9DX5sNIPi31vlFGu325L
Flyleaf,Swept Away,22,spotify:track:71xqxs3oh9W0yyaru3UPWt,https://open.spotify.com/track/71xqxs3oh9W0yyaru3UPWt
Flyleaf,Melting - Interlude,16,spotify:track:1aQbImfQQ9K2lnVmJHI2tL,https://open.spotify.com/track/1aQbImfQQ9K2lnVmJHI2tL
Flyleaf,Tiny Heart,21,spotify:track:4nvHfE47d8HgRcdZxuF4Bp,https://open.spotify.com/track/4nvHfE47d8HgRcdZxuF4Bp
Flyleaf,Treasure,21,spotify:track:3VGmHcjlwXaa5y82Rum3Pn,https://open.spotify.com/track/3VGmHcjlwXaa5y82Rum3Pn
Flyleaf,Circle,25,spotify:track:0jDDFjnyyK3etasmjUVsjZ,https://open.spotify.com/track/0jDDFjnyyK3etasmjUVsjZ
Flyleaf,Arise,26,spotify:track:1U8NFMSHRYoDOtJlBqCQC7,https://open.spotify.com/track/1U8NFMSHRYoDOtJlBqCQC7
Flyleaf,Uncle Bobby,19,spotify:track:059BkNKvXKWcXj7v10jz01,https://open.spotify.com/track/059BkNKvXKWcXj7v10jz01
Flyleaf,Perfect,0,spotify:track:0GLKgpMlHsllcQm3iFgSrV,https://open.spotify.com/track/0GLKgpMlHsllcQm3iFgSrV
Flyleaf,Sorrow,0,spotify:track:0Cbm3uFENIjsl9aBmhzE8L,https://open.spotify.com/track/0Cbm3uFENIjsl9aBmhzE8L
Flyleaf,I'm Sorry,0,spotify:track:1cEe25jfg4RDKXjb3FgpTJ,https://open.spotify.com/track/1cEe25jfg4RDKXjb3FgpTJ
Flyleaf,Red Sam,0,spotify:track:4rsRQdcvWuyIoaQyLIPN0s,https://open.spotify.com/track/4rsRQdcvWuyIoaQyLIPN0s
Flyleaf,There For You,0,spotify:track:6SZ6G5c4Ldmv2azhhPKY00,https://open.spotify.com/track/6SZ6G5c4Ldmv2azhhPKY00
Flyleaf,Breathe Today,0,spotify:track:4cagxnpu2DTjAZVcxdEF66,https://open.spotify.com/track/4cagxnpu2DTjAZVcxdEF66
Flyleaf,So I Thought,0,spotify:track:2qU7uf6yFNYj7yw361sVry,https://open.spotify.com/track/2qU7uf6yFNYj7yw361sVry
Sheryl Crow,All I Wanna Do,70,spotify:track:3ZpQiJ78LKINrW9SQTgbXd,https://open.spotify.com/track/3ZpQiJ78LKINrW9SQTgbXd
Calvin Harris,This Is What You Came For,83,spotify:track:0azC730Exh71aQlOt9Zj3y,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y
Lacuna Coil,Aeon,28,spotify:track:0ofLEy7hlZ3DSGpH4xu8PI,https://open.spotify.com/track/0ofLEy7hlZ3DSGpH4xu8PI
BBMAK,Back Here,52,spotify:track:6znv7i4Wif5fLwI6OjKHZ4,https://open.spotify.com/track/6znv7i4Wif5fLwI6OjKHZ4
Bigod 20,The Bog,25,spotify:track:6vfzTgsEdN30THva2kGqSV,https://open.spotify.com/track/6vfzTgsEdN30THva2kGqSV
Gnarls Barkley,The Boogie Monster,36,spotify:track:6Gth28s3RFaz7JBeQwznZi,https://open.spotify.com/track/6Gth28s3RFaz7JBeQwznZi
Gwen Stefani,Cool,0,spotify:track:1oPHQirLVcgj85NWdiyuJD,https://open.spotify.com/track/1oPHQirLVcgj85NWdiyuJD
No Doubt,Dark Blue,32,spotify:track:1bBBtMNXBkhM72pcyOcVya,https://open.spotify.com/track/1bBBtMNXBkhM72pcyOcVya
Lacuna Coil,Daylight Dancer,36,spotify:track:4EnbEcYpoGQAIGNLaZa4Nn,https://open.spotify.com/track/4EnbEcYpoGQAIGNLaZa4Nn
Lacuna Coil,Devoted,29,spotify:track:7EdBtVB7W6k4uoWQBiIZoP,https://open.spotify.com/track/7EdBtVB7W6k4uoWQBiIZoP
Queens of the Stone Age,Do It Again,41,spotify:track:6kPM1rdDqqPdPMZSzXNwNV,https://open.spotify.com/track/6kPM1rdDqqPdPMZSzXNwNV
Garbage,Dog New Tricks,23,spotify:track:7saSKdV5dhnh206Mw82GR2,https://open.spotify.com/track/7saSKdV5dhnh206Mw82GR2
Crowded House,Don't Dream It's Over,0,spotify:track:4rr67zXmEYf9ykLigeEsbv,https://open.spotify.com/track/4rr67zXmEYf9ykLigeEsbv
Dido,Don't Think of Me,27,spotify:track:3iDWUSyt9bLQa6F0rg85u9,https://open.spotify.com/track/3iDWUSyt9bLQa6F0rg85u9
Marilyn Manson,The Dope Show,38,spotify:track:6dpWbwQ4ZGNSW6q4yKCiRZ,https://open.spotify.com/track/6dpWbwQ4ZGNSW6q4yKCiRZ
Marilyn Manson,The Beautiful People,51,spotify:track:3Kw4KEYQg6JaqUD8ZgAwz6,https://open.spotify.com/track/3Kw4KEYQg6JaqUD8ZgAwz6
Fuel,Down,23,spotify:track:01rQTQ17meSwW9qCMy5MWj,https://open.spotify.com/track/01rQTQ17meSwW9qCMy5MWj
Gwen Stefani,Early Winter,38,spotify:track:1iHVwGKN7PKwIrj4X0erON,https://open.spotify.com/track/1iHVwGKN7PKwIrj4X0erON
Red Hot Chili Peppers,Emit Remmus,43,spotify:track:72PfyhTg1qeoofRWfcyOan,https://open.spotify.com/track/72PfyhTg1qeoofRWfcyOan
Lacuna Coil,Entwined,32,spotify:track:1CDtubxjXS2ehgdOIWzZ0X,https://open.spotify.com/track/1CDtubxjXS2ehgdOIWzZ0X
Blue October,Everlasting Friend,33,spotify:track:5SVsjj2qEr2Oj0iW8GvQiQ,https://open.spotify.com/track/5SVsjj2qEr2Oj0iW8GvQiQ
No Doubt,Ex-Girlfriend,56,spotify:track:5ECMRJbRlj0FZRg9cRg94m,https://open.spotify.com/track/5ECMRJbRlj0FZRg9cRg94m
Linkin Park,Faint,56,spotify:track:2uxL6E8Yq0Psc1V9uBtC4F,https://open.spotify.com/track/2uxL6E8Yq0Psc1V9uBtC4F
Saliva,Faultine,0,spotify:track:188WmhN2UxHFfRSAxV3OV1,https://open.spotify.com/track/188WmhN2UxHFfRSAxV3OV1
Gnarls Barkley,Feng Shui,33,spotify:track:50tTbwbQTgn5Zgo4EyH75H,https://open.spotify.com/track/50tTbwbQTgn5Zgo4EyH75H
Snow Patrol,Gleaming Auction,33,spotify:track:6a7CBWfp3zx6C6F6ik82C2,https://open.spotify.com/track/6a7CBWfp3zx6C6F6ik82C2
The Weepies,Gotta Have You,0,spotify:track:0YNNfiKJb4yqUDtCcX1cHK,https://open.spotify.com/track/0YNNfiKJb4yqUDtCcX1cHK
John Mayer,Gravity,73,spotify:track:3SktMqZmo3M9zbB7oKMIF7,https://open.spotify.com/track/3SktMqZmo3M9zbB7oKMIF7
Saliva,Greater Than/Less Than,0,spotify:track:7lkXRZ5Z6ydeeYcCrrqLno,https://open.spotify.com/track/7lkXRZ5Z6ydeeYcCrrqLno
Gwen Stefani,Harajuku Girls,0,spotify:track:5AFxE1OMxVHLcH5PYRfmcg,https://open.spotify.com/track/5AFxE1OMxVHLcH5PYRfmcg
Lacuna Coil,Heaven's a Lie,52,spotify:track:0I7y3aEavUHgkt4aCreBDa,https://open.spotify.com/track/0I7y3aEavUHgkt4aCreBDa
Dido,Here With Me,47,spotify:track:5kj1AhJxSUums4ddBEaMhT,https://open.spotify.com/track/5kj1AhJxSUums4ddBEaMhT
No Doubt,Hey Baby,38,spotify:track:0ySdXfvOy7zCc59yz2Dx8q,https://open.spotify.com/track/0ySdXfvOy7zCc59yz2Dx8q
Dido,Honestly Ok,27,spotify:track:77Rs047lC74BzcNm2VS4hX,https://open.spotify.com/track/77Rs047lC74BzcNm2VS4hX
Lacuna Coil,Humane,30,spotify:track:2Zm431XQvXekPBztL2CgM8,https://open.spotify.com/track/2Zm431XQvXekPBztL2CgM8
Dido,I'm No Angel,26,spotify:track:7eHX8TjLXoMeofytWuDYyE,https://open.spotify.com/track/7eHX8TjLXoMeofytWuDYyE
John Mayer,I Don't Trust Myself (With Loving You),58,spotify:track:7peh6LUcdNPcMdrSH4JPsM,https://open.spotify.com/track/7peh6LUcdNPcMdrSH4JPsM
Red Hot Chili Peppers,I Like Dirt,49,spotify:track:2bo1tTjK87OHKKUDFthqHx,https://open.spotify.com/track/2bo1tTjK87OHKKUDFthqHx
Panic! At The Disco,I Write Sins Not Tragedies,75,spotify:track:4bPQs0PHn4xbipzdPfn6du,https://open.spotify.com/track/4bPQs0PHn4xbipzdPfn6du
The White Stripes,Icky Thump,0,spotify:track:09QZAEmdbq28OaNyqTOEvY,https://open.spotify.com/track/09QZAEmdbq28OaNyqTOEvY
Lacuna Coil,In Visible Light - live at Wacken 2007,7,spotify:track:79Ir4I9zwCiF9K8UxqtEbs,https://open.spotify.com/track/79Ir4I9zwCiF9K8UxqtEbs
Dido,Isobel,24,spotify:track:7GCxSynx3PNxXXrVrmGvkx,https://open.spotify.com/track/7GCxSynx3PNxXXrVrmGvkx
Disturbed,Liberate,54,spotify:track:2tMLPDIY5H1zICjyDLMXeT,https://open.spotify.com/track/2tMLPDIY5H1zICjyDLMXeT
Garbage,Milk,18,spotify:track:3p5S0XHbYsTIJOqftXsCIn,https://open.spotify.com/track/3p5S0XHbYsTIJOqftXsCIn
Marilyn Manson,mOBSCENE,53,spotify:track:4Ppy0KysTPcXyzyP5JiJDx,https://open.spotify.com/track/4Ppy0KysTPcXyzyP5JiJDx
Kings of Leon,Molly's Chambers,0,spotify:track:5n0zgoPE7NJq1E8mbQd4Q6,https://open.spotify.com/track/5n0zgoPE7NJq1E8mbQd4Q6
Garbage,My Lover's Box,26,spotify:track:5HCiZU6LSLNNu97kgWB2CF,https://open.spotify.com/track/5HCiZU6LSLNNu97kgWB2CF
No Doubt,New,32,spotify:track:1j3ZbU1C31BfvSLQsPqbLi,https://open.spotify.com/track/1j3ZbU1C31BfvSLQsPqbLi
Marilyn Manson,The Nobodies,34,spotify:track:1HzkkW4fnMHzjRW9PROyPt,https://open.spotify.com/track/1HzkkW4fnMHzjRW9PROyPt
Lacuna Coil,Our Truth,51,spotify:track:6vS5siwSidItcWFXskcpAA,https://open.spotify.com/track/6vS5siwSidItcWFXskcpAA
Depeche Mode,Personal Jesus - 2006 Remaster,32,spotify:track:3a26VAAeeZ9BMKbdXKFhj9,https://open.spotify.com/track/3a26VAAeeZ9BMKbdXKFhj9
Marilyn Manson,Personal Jesus,44,spotify:track:0Y3uvjA2ssDylY2h5oiB7T,https://open.spotify.com/track/0Y3uvjA2ssDylY2h5oiB7T
Marilyn Manson,The Reflecting God,28,spotify:track:3s5iP7A8jiEdNmRqNFCrdA,https://open.spotify.com/track/3s5iP7A8jiEdNmRqNFCrdA
No Doubt,Running,0,spotify:track:1wOYurSROnaaK8516lfK6W,https://open.spotify.com/track/1wOYurSROnaaK8516lfK6W
Flogging Molly,Salty Dog,0,spotify:track:3YAsRYkaS9jUoMpTmjs0oh,https://open.spotify.com/track/3YAsRYkaS9jUoMpTmjs0oh
Snow Patrol,Same,34,spotify:track:1i5c5PXgKEBQbMTgaIQwqn,https://open.spotify.com/track/1i5c5PXgKEBQbMTgaIQwqn
Red Hot Chili Peppers,Savior,50,spotify:track:0O8RjwNco465s5o9Ix9IYj,https://open.spotify.com/track/0O8RjwNco465s5o9Ix9IYj
Lacuna Coil,Self Deception,33,spotify:track:4Q6f9HqFcXzWQtHyvhVOLA,https://open.spotify.com/track/4Q6f9HqFcXzWQtHyvhVOLA
Real Life,Send Me An Angel - 2009 Version,0,spotify:track:0f7QAssxKzexRC27dDuub8,https://open.spotify.com/track/0f7QAssxKzexRC27dDuub8
Gwen Stefani,Serious,0,spotify:track:19HLwdC5QHZKixUvsdGPJx,https://open.spotify.com/track/19HLwdC5QHZKixUvsdGPJx
Queens of the Stone Age,The Sky Is Fallin',44,spotify:track:3hoUASQwAAUwpQGXH8VioM,https://open.spotify.com/track/3hoUASQwAAUwpQGXH8VioM
Dido,Slide,24,spotify:track:6zUNg7tJFiM2n3GI71EJWG,https://open.spotify.com/track/6zUNg7tJFiM2n3GI71EJWG
Gnarls Barkley,Smiley Faces,45,spotify:track:3y9p60VKSjscT2M2de0uz8,https://open.spotify.com/track/3y9p60VKSjscT2M2de0uz8
BBMAK,Still On Your Side,25,spotify:track:5xHR6Eo11YoZjdkVtIwbb5,https://open.spotify.com/track/5xHR6Eo11YoZjdkVtIwbb5
Saliva,Storm,0,spotify:track:5noFldXMzT9SbvgCvyen2L,https://open.spotify.com/track/5noFldXMzT9SbvgCvyen2L
Gnarls Barkley,Storm Coming,32,spotify:track:0afDVuVu6iMIhU2zQ5lfPF,https://open.spotify.com/track/0afDVuVu6iMIhU2zQ5lfPF
